timestamp,pos_x,pos_y,pos_z,orient_x,orient_y,orient_z,vel_x,vel_y,vel_z
1740764329224965800,-0.8802955746650696,-0.5785315632820129,-7.490752614103258e-05,3.053690306842327e-06,0.0032162386924028397,-0.8715927004814148,0.0,0.0,0.0
1740764329272028696,-0.8802955150604248,-0.5785315632820129,-7.490759890060872e-05,2.6834895834326744e-06,0.0032188543118536472,-0.8715927600860596,-6.196239477091619e-07,1.0195164118866797e-06,2.299385882340407e-09
1740764329327524919,-0.8802955150604248,-0.5785315632820129,-7.490759890060872e-05,2.502230927348137e-06,0.0032208969350904226,-0.8715927600860596,0.0,0.0,0.0
1740764329375009698,-0.8802955150604248,-0.5785315632820129,-7.490759890060872e-05,2.502230927348137e-06,0.0032208969350904226,-0.8715927600860596,0.0,0.0,0.0
1740764329736566208,-0.8802955150604248,-0.5785315632820129,-7.490759890060872e-05,5.325186066329479e-06,0.0032311840914189816,-0.87159264087677,0.0,0.0,0.0
1740764329743222540,-0.8802955150604248,-0.5785315632820129,-7.490759890060872e-05,6.302841939032078e-06,0.0032331557013094425,-0.87159264087677,0.0,0.0,0.0
1740764329743565480,-0.88029545545578,-0.5785315632820129,-7.490767166018486e-05,8.412636816501617e-06,0.003236602060496807,-0.8715925812721252,-5.073212904398718e-07,8.34736099290717e-07,1.893307549015593e-09
1740764329743787106,-0.88029545545578,-0.5785315632820129,-7.490767166018486e-05,9.882031008601189e-06,0.0032381974160671234,-0.8715925812721252,0.0,0.0,0.0
1740764329743975215,-0.88029545545578,-0.5785315632820129,-7.490767166018486e-05,1.4501158148050308e-05,0.003241229336708784,-0.8715925216674805,0.0,0.0,0.0
1740764329744168527,-0.88029545545578,-0.5785315632820129,-7.490767166018486e-05,1.863820943981409e-05,0.0032428069971501827,-0.8715925216674805,0.0,0.0,0.0
1740764329744363172,-0.88029545545578,-0.5785315632820129,-7.490767166018486e-05,2.1357438527047634e-05,0.003243235871195793,-0.8715925216674805,0.0,0.0,0.0
1740764329776081747,-0.88029545545578,-0.5785315632820129,-7.490767166018486e-05,2.599612344056368e-05,0.0032432153820991516,-0.8715925812721252,0.0,0.0,0.0
1740764329825832068,-0.88029545545578,-0.5785315632820129,-7.490767166018486e-05,2.8894864954054356e-05,0.003242878243327141,-0.8715925812721252,0.0,0.0,0.0
1740764329881249829,-0.88029545545578,-0.5785315632820129,-7.490767166018486e-05,3.388419281691313e-05,0.0032420125789940357,-0.8715925812721252,0.0,0.0,0.0
1740764329982536910,-0.88029545545578,-0.5785315632820129,-7.490767166018486e-05,4.1608698666095734e-05,0.003240253310650587,-0.8715925812721252,0.0,0.0,0.0
1740764329986238025,-0.88029545545578,-0.5785315632820129,-7.490767166018486e-05,4.846043884754181e-05,0.0032387126702815294,-0.8715925216674805,0.0,0.0,0.0
1740764330021229239,-0.88029545545578,-0.5785315632820129,-7.490767166018486e-05,5.09961973875761e-05,0.003237571334466338,-0.8715925216674805,0.0,0.0,0.0
1740764330072460076,-0.88029545545578,-0.5785315632820129,-7.490767166018486e-05,5.340354982763529e-05,0.0032363380305469036,-0.8715925216674805,0.0,0.0,0.0
1740764330121256782,-0.88029545545578,-0.5785315632820129,-7.490767166018486e-05,5.4276082664728165e-05,0.003235313342884183,-0.8715925812721252,0.0,0.0,0.0
1740764330174804939,-0.88029545545578,-0.5785315632820129,-7.490767166018486e-05,5.446572322398424e-05,0.0032333540730178356,-0.87159264087677,0.0,0.0,0.0
1740764330228760609,-0.88029545545578,-0.5785315632820129,-7.490767166018486e-05,5.409808363765478e-05,0.003231887938454747,-0.87159264087677,0.0,0.0,0.0
1740764330276879250,-0.88029545545578,-0.5785315632820129,-7.490767166018486e-05,5.2071758545935154e-05,0.0032253218814730644,-0.87159264087677,0.0,0.0,0.0
1740764330325413478,-0.88029545545578,-0.5785315632820129,-7.490767166018486e-05,5.05929347127676e-05,0.0032188708428293467,-0.87159264087677,0.0,0.0,0.0
1740764330380637260,-0.88029545545578,-0.5785315632820129,-7.490767166018486e-05,4.97535802423954e-05,0.0032142624258995056,-0.87159264087677,0.0,0.0,0.0
1740764330422499155,-0.8802955150604248,-0.5785315632820129,-7.490760617656633e-05,4.727649502456188e-05,0.003200489329174161,-0.8715925812721252,6.585533493650002e-07,-1.0835693410073153e-06,-2.4929520698422638e-09
1740764330471256749,-0.8802955150604248,-0.5785315632820129,-7.490760617656633e-05,4.580814857035875e-05,0.003192876698449254,-0.87159264087677,0.0,0.0,0.0
1740764330521177346,-0.8802955150604248,-0.5785315632820129,-7.490760617656633e-05,4.465715028345585e-05,0.0031889972742646933,-0.87159264087677,0.0,0.0,0.0
1740764330576506145,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,4.1910214349627495e-05,0.0031842065509408712,-0.8715925812721252,6.300964015851445e-07,-1.0367478296116394e-06,-2.3659566737369355e-09
1740764330625790307,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,4.022568464279175e-05,0.003182189306244254,-0.8715925812721252,0.0,0.0,0.0
1740764330681419713,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,3.608851693570614e-05,0.003179087769240141,-0.8715925812721252,0.0,0.0,0.0
1740764330730345509,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,3.263121470808983e-05,0.003177668433636427,-0.8715925812721252,0.0,0.0,0.0
1740764330829920929,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,3.048416692763567e-05,0.003176532918587327,-0.8715925812721252,0.0,0.0,0.0
1740764330832369284,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,2.318213228136301e-05,0.0031727280002087355,-0.8715925812721252,0.0,0.0,0.0
1740764330874626766,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,1.8068822100758553e-05,0.003170805051922798,-0.8715925812721252,0.0,0.0,0.0
1740764330921161336,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,1.518474891781807e-05,0.0031699053943157196,-0.8715925812721252,0.0,0.0,0.0
1740764330984452283,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,1.0274350643157959e-05,0.0031687861774116755,-0.8715927004814148,0.0,0.0,0.0
1740764331028052357,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,7.3607079684734344e-06,0.0031684241257607937,-0.8715927004814148,0.0,0.0,0.0
1740764331073365408,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,3.0976952984929085e-06,0.00316814286634326,-0.8715927004814148,0.0,0.0,0.0
1740764331124638208,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,3.0976952984929085e-06,0.00316814286634326,-0.8715927004814148,0.0,0.0,0.0
1740764331171334776,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,3.0976952984929085e-06,0.00316814286634326,-0.8715927004814148,0.0,0.0,0.0
1740764331222061862,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,3.0976952984929085e-06,0.00316814286634326,-0.8715927004814148,0.0,0.0,0.0
1740764331270694495,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,3.0976952984929085e-06,0.00316814286634326,-0.8715927004814148,0.0,0.0,0.0
1740764331321410507,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,3.0976952984929085e-06,0.00316814286634326,-0.8715927004814148,0.0,0.0,0.0
1740764331375095551,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-6.198417395353317e-06,0.003197161480784416,-0.8715925812721252,0.0,0.0,0.0
1740764331426827419,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-6.198417395353317e-06,0.003197161480784416,-0.8715925812721252,0.0,0.0,0.0
1740764331476675036,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-8.067581802606583e-06,0.003206981346011162,-0.8715924620628357,0.0,0.0,0.0
1740764331522307156,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-8.067581802606583e-06,0.003206981346011162,-0.8715924620628357,0.0,0.0,0.0
1740764331572178809,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-8.067581802606583e-06,0.003206981346011162,-0.8715924620628357,0.0,0.0,0.0
1740764331621053625,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-8.067581802606583e-06,0.003206981346011162,-0.8715924620628357,0.0,0.0,0.0
1740764331671182663,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-8.067581802606583e-06,0.003206981346011162,-0.8715924620628357,0.0,0.0,0.0
1740764331724670895,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-8.067581802606583e-06,0.003206981346011162,-0.8715924620628357,0.0,0.0,0.0
1740764331774809786,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-8.067581802606583e-06,0.003206981346011162,-0.8715924620628357,0.0,0.0,0.0
1740764331827883931,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-8.067581802606583e-06,0.003206981346011162,-0.8715924620628357,0.0,0.0,0.0
1740764331873423200,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-8.067581802606583e-06,0.003206981346011162,-0.8715924620628357,0.0,0.0,0.0
1740764331925391676,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-8.067581802606583e-06,0.003206981346011162,-0.8715924620628357,0.0,0.0,0.0
1740764331971130480,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-8.067581802606583e-06,0.003206981346011162,-0.8715924620628357,0.0,0.0,0.0
1740764332022888385,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-8.067581802606583e-06,0.003206981346011162,-0.8715924620628357,0.0,0.0,0.0
1740764332070581105,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-8.067581802606583e-06,0.003206981346011162,-0.8715924620628357,0.0,0.0,0.0
1740764332124238261,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-8.067581802606583e-06,0.003206981346011162,-0.8715924620628357,0.0,0.0,0.0
1740764332175445322,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-8.067581802606583e-06,0.003206981346011162,-0.8715924620628357,0.0,0.0,0.0
1740764332225528398,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-8.067581802606583e-06,0.003206981346011162,-0.8715924620628357,0.0,0.0,0.0
1740764332278627561,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-8.067581802606583e-06,0.003206981346011162,-0.8715924620628357,0.0,0.0,0.0
1740764332358021468,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-8.067581802606583e-06,0.003206981346011162,-0.8715924620628357,0.0,0.0,0.0
1740764332372187103,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-8.067581802606583e-06,0.003206981346011162,-0.8715924620628357,0.0,0.0,0.0
1740764332421521023,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-8.067581802606583e-06,0.003206981346011162,-0.8715924620628357,0.0,0.0,0.0
1740764332470814814,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-8.067581802606583e-06,0.003206981346011162,-0.8715924620628357,0.0,0.0,0.0
1740764332521990930,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-8.067581802606583e-06,0.003206981346011162,-0.8715924620628357,0.0,0.0,0.0
1740764332575020650,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-4.814565181732178e-05,0.003201034152880311,-0.8715925812721252,0.0,0.0,0.0
1740764332628318885,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-4.814565181732178e-05,0.003201034152880311,-0.8715925812721252,0.0,0.0,0.0
1740764332674407369,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-4.724040627479553e-05,0.003193620126694441,-0.87159264087677,0.0,0.0,0.0
1740764332728632424,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764332770519764,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764332825428531,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764332870642083,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764332923435677,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764332975106139,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764333027197594,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764333076387127,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764333123222193,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764333172419023,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764333221014731,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764333271000364,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764333320843388,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764333375574455,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764333429763122,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764333473799931,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764333532058503,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764333570274098,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764333622573661,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764333670726746,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764333720519419,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764333774668105,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764333825583707,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764333877057745,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764333922400980,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764333973383858,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764334020219702,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764334069990801,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764334120987661,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764334174399524,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764334230081855,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764334274087276,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764334324298498,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764334370151060,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764334421945223,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764334469898570,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764334520433325,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764334574879322,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764334625765627,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764334680095255,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764334722089759,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764334776908251,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764334820859672,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764334875103190,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764334920196429,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764334982305337,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764335029347733,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764335074466879,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764335125325926,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764335170602921,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764335221615336,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764335270004807,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764335320207807,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764335374458825,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764335426589835,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764335514314032,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764335524128969,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764335573939845,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764335619823573,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764335671990694,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764335720053391,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764335778702107,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764335829799687,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764335877753645,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764335928232808,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764335970280293,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764336023025758,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764336069814269,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764336121114088,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764336173369726,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764336226346503,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764336276305433,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764336322338751,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764336372397790,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
1740764336419489205,-0.8802955746650696,-0.5785315632820129,-7.49075406929478e-05,-5.0367903895676136e-05,0.0031849609222263098,-0.87159264087677,0.0,0.0,0.0
